prate,mrate,totpart,totelg,age,totemp,sole,ltotemp
100,0.319999992847443,408,408,8,548,0,6.30627536773682
65.3000030517578,0.389999985694885,252,386,8,604,1,6.40357398986816
100,1.55999994277954,1203,1203,44,2304,0,7.74240207672119
85.5,0.300000011920929,2291,2679,19,5819,0,8.66888332366943
20.6000003814697,0.0399999991059303,1151,5586,7,5819,0,8.66888332366943
89.8000030517578,0.419999986886978,336,374,7,1081,0,6.98564195632935
83.8000030517578,0.419999986886978,325,388,7,583,0,6.36818695068359
100,0.479999989271164,6888,6888,48,7830,0,8.96571731567383
53.7999992370606,0.449999988079071,820,1524,8,2629,0,7.87435865402222
61.2000007629395,0.200000002980232,290,474,5,818,0,6.706862449646
100,0.800000011920929,148,148,11,193,0,5.26269006729126
100,0.140000000596046,221,221,8,234,1,5.45532131195068
48.2000007629395,0.109999999403954,520,1079,5,2071,0,7.63578701019287
66.3000030517578,0.419999986886978,450,679,7,759,0,6.63200187683106
69.9000015258789,0.540000021457672,1817,2600,8,4270,1,8.3593692779541
100,0.379999995231628,175,175,37,511,1,6.23636960983276
100,0.660000026226044,96,96,7,132,1,4.88280200958252
100,0.610000014305115,186,186,6,260,1,5.56068181991577
78,0.270000010728836,184,236,5,274,1,5.61312818527222
100,0.519999980926514,259,259,12,484,1,6.18208503723145
50,0.409999996423721,168,336,15,478,1,6.16961050033569
100,0.569999992847443,2567,2567,5,6500,0,8.77955722808838
100,4.34999990463257,127,127,15,230,1,5.43807935714722
100,3.46000003814697,100,100,20,201,0,5.30330467224121
100,0.72000002861023,132,132,16,234,1,5.45532131195068
100,1.01999998092651,268,268,8,457,1,6.12468338012695
100,1.44000005722046,78,78,10,528,1,6.26909637451172
100,0.620000004768372,136,136,16,379,0,5.93753623962402
100,0.25,214,214,11,242,0,5.48893785476685
88,0.430000007152557,16236,18442,7,30308,0,10.319167137146
99.6999969482422,0.5799999833107,301,302,8,478,1,6.16961050033569
59.9000015258789,0.170000001788139,124,207,7,389,1,5.96357917785645
100,3.71000003814697,8449,8449,7,21963,1,9.99711418151855
59.5999984741211,0.529999971389771,161,270,5,820,0,6.70930433273315
100,1.21000003814697,126,126,9,232,1,5.44673728942871
100,0.25,970,970,26,1030,0,6.9373140335083
100,0.550000011920929,238,238,6,371,1,5.91620206832886
100,1,105,105,7,122,1,4.80402088165283
100,0.159999996423721,166,166,7,346,1,5.84643888473511
68.9000015258789,0.119999997317791,73,106,6,125,1,4.82831382751465
79,0.209999993443489,147,186,7,205,0,5.32300996780396
87,0.620000004768372,100,115,7,124,1,4.82028150558472
100,0.340000003576279,281,281,7,656,1,6.48616075515747
95.9000015258789,0.509999990463257,4394,4584,24,5105,0,8.5379753112793
77.1999969482422,0.170000001788139,404,523,6,645,0,6.46925020217896
100,1.24000000953674,79,79,7,1090,0,6.99393320083618
100,1.12999999523163,48777,48777,7,144387,0,11.8802528381348
91.6999969482422,0.430000007152557,199,217,5,356,0,5.87493085861206
77.6999969482422,0.479999989271164,87,112,34,146,1,4.98360681533814
100,0.430000007152557,349,349,7,555,0,6.31896829605103
8.80000019073486,0.5,142,1605,14,2215,0,7.70300769805908
60.9000015258789,0.370000004768372,978,1605,8,2215,0,7.70300769805908
100,1.69000005722046,289,289,28,497,0,6.20859003067017
100,2.35999989509583,207,207,5,226,1,5.42053508758545
100,1.5,284,284,9,321,1,5.7714409828186
62.5999984741211,0.389999985694885,555,886,5,1201,0,7.09090995788574
100,0.180000007152557,113,113,9,186,0,5.22574663162231
100,1.07000005245209,748,748,20,931,1,6.83625936508179
65.5,0.46000000834465,525,802,7,822,0,6.71174049377441
99,0.140000000596046,307,310,15,1077,1,6.98193454742432
78.5,1.11000001430511,299,381,5,531,1,6.27476215362549
100,1.73000001907349,107,107,7,237,1,5.46806001663208
100,0.529999971389771,98,98,18,111,1,4.70953035354614
97,0.159999996423721,96,99,7,121,1,4.79579067230225
89.9000015258789,0.389999985694885,321,357,8,587,1,6.37502479553223
77.9000015258789,0.479999989271164,116,149,6,184,0,5.21493577957153
100,0.660000026226044,65,65,33,80,0,4.38202667236328
100,0.409999996423721,105,105,13,166,1,5.1119875907898
73.4000015258789,0.280000001192093,259,353,6,424,0,6.04973363876343
100,1.79999995231628,165,165,8,219,1,5.38907194137573
100,0.740000009536743,272,272,8,555,0,6.31896829605103
89,0.769999980926514,1896,2130,29,2774,0,7.92804574966431
64.6999969482422,0.0700000002980232,311,481,7,1181,0,7.07411670684815
100,0.670000016689301,220,220,6,220,1,5.39362764358521
89.4000015258789,0.370000004768372,447,500,5,544,0,6.29894924163818
78.6999969482422,0.119999997317791,573,728,6,769,0,6.64509105682373
76.9000015258789,0.400000005960465,681,885,8,1941,0,7.57095861434937
64.5999984741211,0.280000001192093,747,1157,7,3018,1,8.01235008239746
78.8000030517578,1.14999997615814,178,226,20,451,1,6.1114673614502
100,0.5,131,131,17,160,1,5.07517385482788
83.9000015258789,0.409999996423721,1787,2129,27,2312,0,7.74586820602417
100,0.100000001490116,182,182,11,183,1,5.20948600769043
43.5999984741211,0.100000001490116,3464,7948,8,13072,0,9.47822761535645
95.4000015258789,0.300000011920929,187,196,7,235,0,5.45958566665649
95.8000030517578,0.319999992847443,182,190,5,261,1,5.56452035903931
100,0.689999997615814,134,134,8,169,1,5.12989854812622
73.5,0.170000001788139,114,155,6,332,0,5.8051347732544
100,0.680000007152557,394,394,45,420,0,6.04025459289551
91.3000030517578,0.319999992847443,158,173,21,628,1,6.44254016876221
82.5999984741211,4.13000011444092,90,109,6,383,1,5.94803476333618
100,0.72000002861023,115,115,32,518,0,6.24997520446777
63.4000015258789,0.0900000035762787,4877,7696,9,12539,0,9.436598777771
50.2999992370606,0.100000001490116,1110,2208,5,3928,0,8.27588558197022
100,0.140000000596046,283,283,7,354,0,5.86929702758789
93.6999969482422,0.449999988079071,208,222,16,419,0,6.03787088394165
99.0999984741211,1.46000003814697,111,112,37,199,1,5.29330492019653
93.0999984741211,0.270000010728836,764,821,15,3463,0,8.1498908996582
67.5999984741211,0.209999993443489,3188,4716,15,6489,0,8.77786350250244
73.4000015258789,0.180000007152557,370,504,7,628,0,6.44254016876221
85,0.370000004768372,713,839,27,976,0,6.88346242904663
77,0.419999986886978,3357,4357,37,11120,0,9.31650066375732
90.4000015258789,0.370000004768372,2305,2549,22,2549,0,7.84345626831055
37,0.219999998807907,80,216,7,261,1,5.56452035903931
100,0.949999988079071,576,576,7,705,1,6.55819797515869
100,0.889999985694885,531,531,6,1561,1,7.35308170318604
100,0.28999999165535,278,278,12,2112,0,7.65539073944092
86.4000015258789,0.319999992847443,445,515,7,693,0,6.54102993011475
49.7000007629395,0.180000007152557,279,561,7,1162,0,7.05789804458618
100,3.73000001907349,105,105,20,284,1,5.64897441864014
73,0.370000004768372,27935,38276,27,53942,0,10.8956642150879
83.5,0.370000004768372,58811,70429,27,89177,0,11.3983783721924
100,0.150000005960464,110,110,30,182,1,5.20400667190552
100,0.649999976158142,1268,1268,19,1921,0,7.56060123443604
100,0.529999971389771,353,353,7,677,1,6.51767110824585
100,0.189999997615814,1390,1390,7,1729,0,7.45529842376709
74,0.319999992847443,368,497,7,608,0,6.41017484664917
100,0.8299999833107,125,125,11,132,1,4.88280200958252
72.6999969482422,0.819999992847443,112,154,16,224,0,5.41164588928223
75.5,0.370000004768372,1058,1402,16,1760,0,7.473069190979
72.5999984741211,0.519999980926514,191,263,17,744,0,6.61204099655151
99.1999969482422,0.689999997615814,238,240,28,240,1,5.48063898086548
100,0.200000002980232,2239,2239,11,2291,0,7.7367434501648
82.5999984741211,0.330000013113022,314,380,8,1685,0,7.42952060699463
100,0.370000004768372,132,132,19,138,0,4.92725372314453
98.9000015258789,0.649999976158142,90,91,7,231,1,5.44241762161255
89.8000030517578,0.360000014305115,1069,1190,11,3799,0,8.24249362945557
100,0.280000001192093,113,113,9,3799,0,8.24249362945557
72.9000015258789,0.400000005960465,194,266,4,363,0,5.89440298080444
100,2.16000008583069,529,529,30,680,0,6.52209281921387
85.3000030517578,1.17999994754791,924,1083,8,26052,0,10.1678495407105
96.4000015258789,0.319999992847443,400,415,11,1301,0,7.17088842391968
100,0.28999999165535,206,206,8,205,1,5.32300996780396
60.2000007629395,0.129999995231628,711,1182,8,1529,0,7.33236932754517
100,0.660000026226044,126,126,5,168,1,5.12396383285523
76.1999969482422,0.409999996423721,179,235,7,1337,0,7.19818353652954
100,1.76999998092651,152,152,16,230,1,5.43807935714722
100,0.939999997615814,356,356,9,366,1,5.90263319015503
89.5999984741211,3.77999997138977,180,201,14,350,0,5.85793304443359
71.5999984741211,4.17999982833862,154,215,5,384,1,5.9506425857544
99.5999984741211,1,280,281,14,328,1,5.79301357269287
100,0.920000016689301,310,310,24,385,1,5.95324325561523
100,0.569999992847443,2749,2749,21,6948,0,8.84620952606201
100,0.28999999165535,322,322,20,388,1,5.96100521087647
82.5,0.25,950,1151,20,1567,1,7.35691833496094
100,0.330000013113022,228,228,8,489,0,6.1923623085022
100,0.0799999982118607,1435,1435,15,1719,1,7.44949817657471
44.2999992370606,0.109999999403954,258,582,5,1013,1,6.9206714630127
100,0.5799999833107,261,261,6,734,0,6.59850883483887
100,0.230000004172325,114,114,21,175,0,5.16478586196899
100,0.330000013113022,223,223,13,322,1,5.77455139160156
100,0.200000002980232,240,240,7,371,1,5.91620206832886
100,1.27999997138977,114,114,17,134,1,4.89784002304077
100,1.0900000333786,67,67,15,168,1,5.12396383285523
100,0.560000002384186,102,102,9,130,1,4.86753463745117
94.5999984741211,0.370000004768372,5243,5541,27,6685,0,8.80762195587158
100,1.49000000953674,416,416,16,1295,0,7.16626596450806
100,0.769999980926514,117,117,9,150,1,5.01063537597656
74,0.180000007152557,142,192,15,436,0,6.0776424407959
87.9000015258789,0.370000004768372,343,390,9,1228,0,7.11314201354981
92.8000030517578,0.379999995231628,308,332,14,635,0,6.45362520217896
79.5,0.419999986886978,454,571,14,962,1,6.86901426315308
100,0.400000005960465,78,78,12,82,1,4.40671920776367
100,4.11999988555908,441,441,6,12000,1,9.39266204833984
100,0.439999997615814,99,99,6,99,1,4.59511995315552
87.1999969482422,0.409999996423721,170,195,6,202,1,5.30826759338379
100,2,212,212,7,327,1,5.7899603843689
89.0999984741211,0.5,1099,1233,7,1997,1,7.59940147399902
100,0.0799999982118607,226,226,6,449,1,6.10702276229858
100,0.230000004172325,157,157,5,185,1,5.22035598754883
100,1.26999998092651,773,773,30,923,1,6.82762908935547
44.7000007629395,1,519,1162,6,6358,1,8.75746917724609
100,0.330000013113022,106,106,7,119,1,4.77912330627441
87.5999984741211,0.409999996423721,254,290,9,338,1,5.82304573059082
66.3000030517578,0.610000014305115,1202,1813,9,8208,0,9.012864112854
100,0.159999996423721,488,488,5,503,1,6.22059011459351
100,0.439999997615814,127,127,29,214,1,5.36597585678101
100,0.740000009536743,131,131,5,159,0,5.06890439987183
38.4000015258789,0.0299999993294477,2234,5815,6,9266,0,9.13410663604736
100,4.6399998664856,150,150,24,356,1,5.87493085861206
39.7999992370606,3,882,2218,5,2218,0,7.70436096191406
100,0.340000003576279,561,561,5,1613,1,7.38585090637207
85.1999969482422,0.550000011920929,276,324,14,331,0,5.8021183013916
99.9000015258789,1.66999995708466,722,723,29,758,1,6.63068342208862
96.3000030517578,0.310000002384186,5502,5712,5,10216,0,9.23171043395996
97.5999984741211,0.409999996423721,820,840,16,877,0,6.77650690078735
99.3000030517578,1.24000000953674,150,151,7,163,1,5.09375
100,1.1599999666214,373,373,7,607,1,6.40852880477905
71.6999969482422,0.430000007152557,195,272,13,461,1,6.13339805603027
100,4.25,144,144,6,148,1,4.99721240997315
100,0.409999996423721,90,90,33,197,1,5.28320360183716
87,0.550000011920929,114,131,22,1229,0,7.11395597457886
84.5999984741211,0.5,838,990,8,1582,0,7.36644506454468
75.5,0.370000004768372,1516,2008,7,4273,0,8.36007118225098
62.9000015258789,0.200000002980232,1368,2176,7,4273,0,8.36007118225098
100,3.02999997138977,625,625,28,2685,0,7.89543581008911
100,0.370000004768372,830,830,7,939,0,6.84481525421143
89,0.200000002980232,291,327,7,1170,0,7.06475925445557
83.3000030517578,0.310000002384186,2319,2784,10,3154,0,8.05642700195313
82.6999969482422,0.330000013113022,234,283,7,1153,0,7.05012273788452
100,0.409999996423721,461,461,6,6938,0,8.84476852416992
100,0.409999996423721,200,200,6,6938,0,8.84476852416992
100,0.409999996423721,756,756,6,6938,0,8.84476852416992
100,0.409999996423721,303,303,6,6938,0,8.84476852416992
87.5,1,1633,1867,20,8686,0,9.06946754455566
100,2.94000005722046,303,303,8,539,0,6.28971576690674
73.9000015258789,0.449999988079071,133,180,7,302,0,5.71042680740356
64,0.839999973773956,304,475,5,517,0,6.24804306030273
100,0.959999978542328,387,387,9,482,1,6.17794418334961
74.5999984741211,0.100000001490116,4597,6162,7,11649,0,9.36297607421875
84.3000030517578,0.879999995231628,70,83,7,180,1,5.19295692443848
100,1.19000005722046,241,241,27,503,1,6.22059011459351
75.0999984741211,0.129999995231628,368,490,24,987,0,6.89467000961304
100,1.52999997138977,420,420,14,2964,0,7.99429512023926
100,1.85000002384186,2103,2103,5,2964,0,7.99429512023926
100,1.42999994754791,51,51,16,146,1,4.98360681533814
100,0.400000005960465,176,176,5,176,1,5.17048406600952
100,0.660000026226044,231,231,5,488,1,6.19031524658203
100,1.6599999666214,205,205,9,209,0,5.3423342704773
100,0.839999973773956,214,214,25,258,1,5.55295944213867
100,0.46000000834465,4474,4474,27,6512,0,8.78140163421631
95,0.370000004768372,515,542,14,894,1,6.79570579528809
100,3.58999991416931,193,193,5,309,1,5.73334121704102
99.4000015258789,0.5799999833107,174,175,7,508,0,6.23048162460327
93.1999969482422,0.680000007152557,204,219,7,295,1,5.68697547912598
91.5999984741211,0.189999997615814,327,357,9,500,1,6.21460819244385
100,0.5799999833107,246,246,6,246,0,5.50533151626587
100,0.600000023841858,2667,2667,23,17865,1,9.79059886932373
50.7000007629395,0.0799999982118607,336,663,5,705,0,6.55819797515869
91.4000015258789,0.560000002384186,159,174,6,206,0,5.32787609100342
100,0.0900000035762787,143,143,6,503,1,6.22059011459351
89.9000015258789,1.01999998092651,240,267,33,895,0,6.79682350158691
71.6999969482422,0.340000003576279,803,1120,9,1801,0,7.49609756469727
67.8000030517578,0.330000013113022,99,146,7,203,1,5.3132061958313
66.5999984741211,0.409999996423721,1116,1676,9,1850,0,7.52294111251831
91.9000015258789,0.400000005960465,375,408,10,408,0,6.01126718521118
99.1999969482422,0.360000014305115,122,123,10,123,0,4.81218433380127
88,0.540000021457672,191,217,8,232,0,5.44673728942871
59.2000007629395,0.230000004172325,12083,20394,39,27000,0,10.203592300415
89,0.439999997615814,12305,13822,31,24510,0,10.1068363189697
100,0.949999988079071,432,432,41,613,1,6.41836500167847
75.3000030517578,0.129999995231628,374,497,10,517,0,6.24804306030273
81.3000030517578,0.430000007152557,883,1086,39,1481,0,7.30047273635864
100,0.439999997615814,162,162,15,212,1,5.35658645629883
100,2.83999991416931,482,482,32,716,0,6.57368040084839
95.4000015258789,0.479999989271164,7124,7469,33,29131,0,10.2795581817627
91.6999969482422,0.330000013113022,17636,19242,33,29131,0,10.2795581817627
97.1999969482422,0.490000009536743,172,177,38,689,0,6.53524112701416
79.6999969482422,0.5,247,310,24,338,0,5.82304573059082
79,0.509999990463257,452,572,18,906,1,6.80903911590576
93.3000030517578,0.389999985694885,181,194,23,239,0,5.47646331787109
94.1999969482422,0.540000021457672,36552,38798,40,60916,0,11.0172510147095
76.3000030517578,0.519999980926514,8723,11430,28,19116,0,9.85828113555908
100,2.98000001907349,957,957,27,3225,1,8.078688621521
100,3.14000010490418,1515,1515,40,4838,0,8.48425674438477
77.6999969482422,0.46000000834465,3262,4199,36,6874,0,8.8355016708374
82.3000030517578,0.180000007152557,116,141,5,160,0,5.07517385482788
76.0999984741211,0.25,38977,51189,9,57279,0,10.9556894302368
82.5,0.529999971389771,255,309,7,324,1,5.78074359893799
100,0.330000013113022,306,306,33,522,0,6.25766754150391
82.6999969482422,0.409999996423721,1084,1310,25,2388,0,7.77821159362793
91.5,1.32000005245209,929,1015,38,2388,0,7.77821159362793
84.1999969482422,0.430000007152557,133,158,32,2156,0,7.67601013183594
78,0.360000014305115,578,741,37,979,0,6.88653182983398
100,0.550000011920929,750,750,13,924,1,6.82871198654175
93.9000015258789,0.419999986886978,139,148,32,165,1,5.1059455871582
91.0999984741211,0.389999985694885,2220,2437,16,4036,0,8.30300903320313
100,0.639999985694885,99,99,16,271,1,5.60211896896362
100,1.62999999523163,103,103,23,591,0,6.38181591033936
100,2.29999995231628,89,89,33,456,1,6.12249279022217
100,3.98000001907349,176,176,24,428,0,6.05912303924561
100,1.70000004768372,1349,1349,16,2548,1,7.84306383132935
81.3000030517578,0.810000002384186,87,107,23,243,0,5.49306154251099
100,4.38000011444092,197,197,19,589,0,6.37842607498169
83.8000030517578,0.379999995231628,358,427,7,3980,0,8.28903675079346
71.5999984741211,1.9099999666214,682,953,40,1312,0,7.17930793762207
100,0.340000003576279,61,61,16,69,1,4.23410654067993
100,1.61000001430511,1121,1121,25,1745,1,7.46450996398926
99.9000015258789,0.949999988079071,1004,1005,22,1094,1,6.99759578704834
100,0.0299999993294477,1570,1570,31,31853,1,10.3688869476318
100,1.62999999523163,582,582,41,12811,0,9.45805931091309
99.8000030517578,0.709999978542328,2726,2731,25,3133,1,8.0497465133667
90.3000030517578,0.529999971389771,215,238,6,342,1,5.83481073379517
100,0.970000028610229,88,88,20,284,1,5.64897441864014
100,2.75,378,378,29,477,1,6.16751670837402
90.3000030517578,0.349999994039536,243,269,29,399,0,5.9889612197876
100,1.5,92,92,32,165,1,5.1059455871582
100,2.35999989509583,135,135,21,135,0,4.90527486801148
100,1.78999996185303,264,264,21,264,0,5.57594919204712
100,0.800000011920929,680,680,24,858,0,6.75460386276245
100,0.170000001788139,4439,4439,7,5179,0,8.55236721038818
70.3000030517578,0.449999988079071,473,673,9,2549,0,7.84345626831055
100,0.439999997615814,529,529,7,529,1,6.27098846435547
100,1.01999998092651,171,171,19,492,1,6.19847869873047
100,0.119999997317791,330,330,19,330,1,5.7990927696228
91.5999984741211,0.75,4511,4926,22,9417,0,9.15027141571045
100,1.11000001430511,2706,2706,24,3068,1,8.02878093719482
44.0999984741211,0.379999995231628,1067,2422,7,3473,0,8.1527738571167
100,0.569999992847443,1251,1251,13,1300,1,7.17011976242065
86.9000015258789,0.25,126,145,11,230,0,5.43807935714722
100,0.670000016689301,270,270,23,474,1,6.16120719909668
100,1.6599999666214,1167,1167,25,1602,1,7.37900829315186
62.2000007629395,0.159999996423721,634,1020,7,1020,0,6.92755794525147
77.3000030517578,0.349999994039536,656,849,7,36962,0,10.5176458358765
76.9000015258789,0.189999997615814,100,130,7,195,1,5.27299976348877
53.0999984741211,0.219999998807907,220,414,8,1460,0,7.28619194030762
66.5,0.25,179,269,7,269,1,5.59471130371094
100,0.28999999165535,13518,13518,21,18677,0,9.83504772186279
100,2.45000004768372,10518,10518,13,19055,1,9.85508441925049
100,0.709999978542328,43410,43410,42,65151,0,11.0844631195068
100,0.280000001192093,1539,1539,14,1539,1,7.33888816833496
70.5,0.449999988079071,308,437,5,476,1,6.16541767120361
61.5,0.709999978542328,2057,3343,19,22026,1,9.99997901916504
90,0.449999988079071,955,1061,14,1223,1,7.10906219482422
100,0.259999990463257,492,492,9,526,0,6.26530122756958
100,0.529999971389771,108,108,8,144,1,4.96981334686279
63.2999992370606,0.200000002980232,1774,2804,9,8546,0,9.05321884155273
56.7000007629395,0.159999996423721,2707,4775,7,6740,1,8.81581497192383
100,0.959999978542328,579,579,16,844,1,6.73815250396729
100,1.33000004291534,123,123,19,171,1,5.14166355133057
100,0.419999986886978,111,111,7,158,1,5.06259489059448
68.6999969482422,0.159999996423721,491,715,7,1012,0,6.91968393325806
93.1999969482422,0.5,11420,12249,27,29557,0,10.2940759658813
100,0.0500000007450581,583,583,8,666,1,6.50128984451294
76.4000015258789,2.04999995231628,223,292,11,333,1,5.80814266204834
88.5999984741211,1.27999997138977,1640,1852,6,4094,0,8.3172779083252
100,1.02999997138977,155,155,10,240,1,5.48063898086548
80.5999984741211,0.200000002980232,228,283,7,385,1,5.95324325561523
100,2.30999994277954,283,283,8,341,0,5.83188247680664
84.9000015258789,0.409999996423721,118,139,7,405,1,6.00388717651367
90.5,0.370000004768372,12981,14339,40,50697,0,10.8336219787598
100,0.270000010728836,704,704,17,50697,0,10.8336219787598
100,0.0799999982118607,613,613,22,50697,0,10.8336219787598
100,0.370000004768372,1075,1075,22,50697,0,10.8336219787598
78.8000030517578,0.430000007152557,216,274,8,370,1,5.91350317001343
46.9000015258789,0.230000004172325,307,655,8,655,1,6.48463535308838
91.6999969482422,0.159999996423721,7673,8364,37,11930,0,9.38681125640869
100,1.77999997138977,129,129,15,286,0,5.65599203109741
100,0.340000003576279,119,119,11,152,0,5.02388048171997
88.1999969482422,0.400000005960465,240,272,16,338,1,5.82304573059082
100,0.430000007152557,127,127,7,334,1,5.81114101409912
86.3000030517578,0.800000011920929,594,688,6,929,0,6.83410882949829
61.4000015258789,0.209999993443489,89,145,8,186,1,5.22574663162231
97.0999984741211,0.419999986886978,167,172,18,196,1,5.27811479568481
76.3000030517578,0.300000011920929,297,389,9,569,0,6.34388065338135
86.5,0.400000005960465,147,170,23,205,0,5.32300996780396
35.7999992370605,0.170000001788139,435,1215,5,1517,1,7.32449007034302
74.6999969482422,1.12999999523163,515,689,6,26052,1,10.1678495407105
100,0.860000014305115,684,684,13,859,0,6.75576877593994
51.9000015258789,0.109999999403954,309,595,6,603,1,6.40191698074341
62,0.119999997317791,455,734,5,910,1,6.8134446144104
78.5999984741211,0.540000021457672,869,1105,5,1396,1,7.24136638641357
81.8000030517578,0.800000011920929,270,330,12,398,1,5.98645210266113
28.6000003814697,0.180000007152557,1172,4101,9,4688,0,8.45276165008545
100,0.109999999403954,600,600,8,935,0,6.84054660797119
100,0.5,446,446,6,468,0,6.14846849441528
100,2.41000008583069,119,119,12,119,1,4.77912330627441
100,0.349999994039536,600,600,6,856,1,6.75227022171021
100,0.259999990463257,199,199,12,661,0,6.4937539100647
100,0.239999994635582,197,197,30,450,1,6.10924768447876
80.9000015258789,0.360000014305115,8975,11099,42,12721,0,9.45100975036621
49.2000007629395,0.409999996423721,493,1003,18,1599,0,7.37713384628296
100,2.29999995231628,127,127,25,589,1,6.37842607498169
100,0.670000016689301,202,202,8,202,1,5.30826759338379
75.1999969482422,0.389999985694885,2949,3921,11,6584,0,8.79239749908447
100,1.03999996185303,149,149,15,232,1,5.44673728942871
87.4000015258789,0.400000005960465,209,239,7,1605,0,7.38087892532349
3,0.379999995231628,1049,34547,8,88975,0,11.396110534668
84.5999984741211,0.439999997615814,126,149,9,155,1,5.0434250831604
93.3000030517578,0.469999998807907,16579,17766,8,70707,0,11.1662998199463
67.1999969482422,0.189999997615814,240,357,8,2384,0,7.77653503417969
59.9000015258789,0.180000007152557,1195,1994,8,2384,0,7.77653503417969
100,0.400000005960465,128,128,15,138,1,4.92725372314453
86.5,0.5,587,679,5,694,0,6.54247188568115
100,0.340000003576279,126,126,7,241,1,5.48479700088501
100,0.189999997615814,514,514,9,756,0,6.62804126739502
100,4.78000020980835,358,358,7,661,1,6.4937539100647
100,3.84999990463257,237,237,8,317,1,5.75890159606934
100,0.310000002384186,309,309,33,355,0,5.87211799621582
62,0.189999997615814,325,524,12,718,0,6.57646942138672
100,1.25,2667,2667,16,6344,0,8.75526523590088
98.9000015258789,1.26999998092651,177,179,5,208,1,5.33753824234009
64.5999984741211,0.300000011920929,363,562,5,639,1,6.45990467071533
84.0999984741211,0.439999997615814,143,170,8,279,1,5.63121175765991
14.8999996185303,0.219999998807907,1011,6801,7,9188,1,9.12565326690674
81.6999969482422,0.469999998807907,3168,3879,7,10526,0,9.26160335540771
68.3000030517578,0.419999986886978,112,164,16,262,1,5.5683445930481
100,0.400000005960465,136,136,12,320,1,5.76832103729248
100,2.89000010490418,765,765,36,3625,0,8.1956090927124
80.4000015258789,0.0500000007450581,234,291,8,389,1,5.96357917785645
72.5999984741211,0.319999992847443,3349,4615,8,41406,0,10.6311807632446
100,0.610000014305115,813,813,7,2413,0,7.78862619400024
90.5,0.389999985694885,3261,3603,27,3915,0,8.27257061004639
100,0.319999992847443,77,77,13,181,0,5.19849681854248
80.5999984741211,0.170000001788139,489,607,7,1944,0,7.57250308990479
64.4000015258789,0.319999992847443,2013,3128,7,4561,0,8.42529678344727
73,0.330000013113022,712,975,13,1148,0,7.0457763671875
85.4000015258789,0.479999989271164,164,192,27,327,1,5.7899603843689
70.1999969482422,0.119999997317791,335,477,14,2679,0,7.89319896697998
86.5,0.370000004768372,38493,44517,27,88975,0,11.396110534668
76.4000015258789,0.379999995231628,26405,34547,27,88975,0,11.396110534668
100,0.870000004768372,222,222,28,231,0,5.44241762161255
100,0.970000028610229,72,72,33,98,1,4.58496761322022
90.8000030517578,0.689999997615814,45288,49893,26,117414,0,11.6734609603882
77,0.439999997615814,33430,43428,30,54497,0,10.9059009552002
81.1999969482422,1.13999998569489,613,755,10,1170,1,7.06475925445557
58.2000007629395,0.560000002384186,318,546,6,912,1,6.81563997268677
60.9000015258789,0.319999992847443,227,373,17,434,0,6.07304430007935
94.4000015258789,0.119999997317791,135,143,6,226,1,5.42053508758545
71.0999984741211,0.379999995231628,1590,2235,8,9741,1,9.1840991973877
69.8000030517578,0.430000007152557,268,384,7,492,0,6.19847869873047
65,0.360000014305115,2456,3776,5,7360,1,8.90381526947022
89,0.340000003576279,3942,4428,31,4549,0,8.42266273498535
67,0.529999971389771,293,437,7,628,1,6.44254016876221
87.5999984741211,0.360000014305115,14890,16996,28,18364,0,9.81814765930176
100,0.379999995231628,10881,10881,9,29203,0,10.2820262908936
100,0.209999993443489,5378,5378,48,6561,0,8.78889846801758
100,0.540000021457672,448,448,6,494,0,6.20253562927246
100,3.32999992370605,155,155,17,539,1,6.28971576690674
97.9000015258789,0.360000014305115,5154,5266,16,7324,0,8.89891147613525
72.8000030517578,0.46000000834465,107,147,8,174,0,5.15905523300171
100,1.1599999666214,210,210,21,359,0,5.88332223892212
100,0.189999997615814,117,117,41,135,1,4.90527486801148
100,1.86000001430511,491,491,34,1171,1,7.06561326980591
100,2.75999999046326,387,387,40,482,1,6.17794418334961
100,0.790000021457672,2168,2168,9,2515,0,7.83002805709839
100,4.90999984741211,102,102,17,154,1,5.03695249557495
87.5,0.28999999165535,4298,4911,26,11047,0,9.30991458892822
100,0.550000011920929,1940,1940,15,2843,0,7.95261526107788
80.5999984741211,0.219999998807907,150,186,7,289,0,5.66642665863037
60.7999992370606,1.25,146,240,8,347,0,5.84932470321655
73.8000030517578,0.25,459,622,40,846,0,6.74051952362061
100,1.14999997615814,806,806,9,1645,1,7.40549564361572
73.6999969482422,0.349999994039536,143,194,7,505,0,6.22455835342407
92.4000015258789,0.349999994039536,219,237,33,340,1,5.82894563674927
100,1.47000002861023,93,93,5,122,0,4.80402088165283
85,0.389999985694885,734,864,7,986,0,6.8936562538147
100,0.990000009536743,204,204,9,253,1,5.53338956832886
85.3000030517578,0.389999985694885,5507,6459,14,28544,0,10.259202003479
85.8000030517578,0.5,11623,13553,24,78182,0,11.2667951583862
89,0.5,50985,57288,24,78183,0,11.2668075561523
79.4000015258789,0.509999990463257,2532,3188,7,78182,0,11.2667951583862
64.3000030517578,0.119999997317791,2861,4452,11,6359,0,8.7576265335083
91.8000030517578,0.310000002384186,191,208,10,337,0,5.8200831413269
100,0.46000000834465,246,246,38,300,1,5.70378255844116
98.4000015258789,0.330000013113022,932,947,8,1137,1,7.03614854812622
82.5999984741211,0.430000007152557,152,184,5,223,1,5.40717172622681
